label,timestep,acc
Shape,93,99.53125
Shape,94,99.6875
Shape,95,99.68749999999999
Shape,96,99.6875
Shape,97,99.6875
Shape,98,99.6875
Shape,99,99.68749999999999
Color,0,7.8125
Color,1,8.59375
Color,2,6.770833333333333
Color,3,6.640625
Color,4,5.3125
Color,5,4.427083333333334
Color,6,3.7946428571428568
Color,7,3.515625000000001
Color,8,4.51388888888889
Color,9,4.062500000000001
Color,10,3.437500000000001
Color,11,2.96875
Color,12,4.375
Color,13,10.0
Color,14,10.15625
Color,15,10.15625
Color,16,11.40625
Color,17,11.25
Color,18,10.0
Color,19,10.0
Color,20,14.21875
Color,21,13.749999999999998
Color,22,18.593749999999996
Color,23,13.28125
Color,24,13.4375
Color,25,14.0625
Color,26,13.593749999999998
Color,27,13.593749999999998
Color,28,16.71875
Color,29,16.71875
Color,30,13.125000000000004
Color,31,21.093750000000007
Color,32,19.375
Color,33,28.437500000000004
Color,34,28.125
Color,35,36.09375
Color,36,45.3125
Color,37,54.53125
Color,38,58.75
Color,39,67.65625
Color,40,67.5
Color,41,69.53124999999999
Color,42,68.4375
Color,43,67.8125
Color,44,77.03125
Color,45,75.3125
Color,46,74.21875
Color,47,69.84375
Color,48,72.1875
Color,49,72.65625
Color,50,81.5625
Color,51,81.5625
Color,52,87.1875
Color,53,86.40625
Color,54,87.03125
Color,55,90.15625
Color,56,91.25000000000001
Color,57,95.78125
Color,58,96.09374999999999
Color,59,96.71875
Color,60,95.3125
Color,61,95.3125
Color,62,95.78125
Color,63,96.71875
Color,64,96.875
Color,65,96.87500000000001
Color,66,96.875
Color,67,95.78125
Color,68,95.78125
Color,69,95.78125
Color,70,97.34375
Color,71,97.34375
Color,72,97.5
Color,73,97.96875
Color,74,97.96875
Color,75,97.96875
Color,76,97.96875
Color,77,99.68749999999999
Color,78,99.68749999999999
Color,79,99.68749999999999
Color,80,99.99999999999999
Color,81,99.99999999999999
Color,82,99.99999999999999
Color,83,99.99999999999999
Color,84,99.99999999999999
Color,85,99.99999999999999
Color,86,99.99999999999999
Color,87,99.99999999999999
Color,88,99.99999999999999
Color,89,99.99999999999999
Color,90,99.99999999999999
Color,91,99.99999999999999
Color,92,99.99999999999999
Color,93,99.99999999999999
Color,94,99.99999999999999
Color,95,99.99999999999999
Color,96,99.99999999999999
Color,97,99.99999999999999
Color,98,99.99999999999999
Color,99,99.99999999999999
Size,0,0.0
Size,1,2.3437500000000004
Size,2,17.1875
Size,3,28.90625
Size,4,42.8125
Size,5,52.083333333333336
Size,6,58.92857142857143
Size,7,64.0625
Size,8,67.88194444444443
Size,9,71.09374999999999
Size,10,81.09374999999999
Size,11,90.3125
Size,12,95.625
Size,13,99.21875
Size,14,99.375
Size,15,99.53125
Size,16,99.53125
Size,17,99.53125
Size,18,99.68749999999999
Size,19,99.68749999999999
Size,20,99.68749999999999
Size,21,99.99999999999999
Size,22,99.99999999999999
Size,23,99.99999999999999
Size,24,99.84374999999999
Size,25,99.21875
Size,26,99.21874999999999
Size,27,99.06250000000001
Size,28,99.0625
Size,29,99.06250000000001
Size,30,99.0625
Size,31,99.06249999999999
Size,32,99.0625
Size,33,99.0625
Size,34,99.21874999999999
Size,35,99.21874999999999
Size,36,99.21874999999999
Size,37,98.90625
Size,38,98.4375
Size,39,98.4375
Size,40,98.28125000000001
Size,41,98.28125
Size,42,98.28125000000001
Size,43,98.28125
Size,44,98.28124999999999
Size,45,98.90625
Size,46,98.90625
Size,47,99.37499999999999
Size,48,99.84374999999999
Size,49,99.84374999999999
Size,50,99.99999999999999
Size,51,99.99999999999999
Size,52,99.99999999999999
Size,53,99.84374999999999
Size,54,99.84375
Size,55,99.84374999999999
Size,56,99.84375
Size,57,99.84374999999999
Size,58,99.84375
Size,59,99.84375
Size,60,99.84374999999999
Size,61,99.84374999999999
Size,62,99.53125
Size,63,99.6875
Size,64,99.6875
Size,65,99.6875
Size,66,99.53125
Size,67,99.53125
Size,68,99.53125
Size,69,99.53125
Size,70,99.53124999999999
Size,71,99.53125
Size,72,99.84375
Size,73,99.84374999999999
Size,74,99.84374999999999
Size,75,99.84374999999999
Size,76,99.99999999999999
Size,77,99.99999999999999
Size,78,99.99999999999999
Size,79,99.99999999999999
Size,80,99.99999999999999
Size,81,99.99999999999999
Size,82,99.99999999999999
Size,83,99.99999999999999
Size,84,99.99999999999999
Size,85,99.99999999999999
Size,86,99.99999999999999
Size,87,99.99999999999999
Size,88,99.99999999999999
Size,89,99.99999999999999
Size,90,99.99999999999999
Size,91,99.99999999999999
Size,92,99.99999999999999
Size,93,99.99999999999999
Size,94,99.99999999999999
Size,95,99.99999999999999
Size,96,99.99999999999999
Size,97,99.99999999999999
Size,98,99.99999999999999
Size,99,99.99999999999999
Multiplicative,0,0.0
Multiplicative,1,0.0
Multiplicative,2,0.0
Multiplicative,3,0.0
Multiplicative,4,0.0
Multiplicative,5,0.0
Multiplicative,6,0.0
Multiplicative,7,0.0
Multiplicative,8,1.215277777777778
Multiplicative,9,1.09375
Multiplicative,10,1.09375
Multiplicative,11,1.25
Multiplicative,12,2.8125
Multiplicative,13,9.0625
Multiplicative,14,9.21875
Multiplicative,15,9.21875
Multiplicative,16,10.15625
Multiplicative,17,10.15625
Multiplicative,18,9.062499999999998
Multiplicative,19,9.062499999999998
Multiplicative,20,13.4375
Multiplicative,21,13.28125
Multiplicative,22,17.34375
Multiplicative,23,11.875
Multiplicative,24,12.03125
Multiplicative,25,12.03125
Multiplicative,26,11.875
Multiplicative,27,11.875
Multiplicative,28,15.000000000000002
Multiplicative,29,15.000000000000002
Multiplicative,30,11.40625
Multiplicative,31,19.375
Multiplicative,32,18.59375
Multiplicative,33,27.8125
Multiplicative,34,27.500000000000004
Multiplicative,35,35.46875000000001
Multiplicative,36,44.6875
Multiplicative,37,53.43750000000001
Multiplicative,38,57.1875
Multiplicative,39,66.09375
Multiplicative,40,65.9375
Multiplicative,41,67.96875
Multiplicative,42,66.71875
Multiplicative,43,66.09375
Multiplicative,44,75.3125
Multiplicative,45,74.21875
Multiplicative,46,73.125
Multiplicative,47,69.21875
Multiplicative,48,71.87500000000001
Multiplicative,49,72.34375
Multiplicative,50,81.25
Multiplicative,51,81.25
Multiplicative,52,87.03125
Multiplicative,53,85.9375
Multiplicative,54,86.56250000000001
Multiplicative,55,89.6875
Multiplicative,56,90.78124999999999
Multiplicative,57,95.15625
Multiplicative,58,95.625
Multiplicative,59,96.24999999999999
Multiplicative,60,94.84375
Multiplicative,61,94.84375
Multiplicative,62,95.15625
Multiplicative,63,96.40625
Multiplicative,64,96.5625
Multiplicative,65,96.5625
Multiplicative,66,96.40625
Multiplicative,67,95.46874999999999
Multiplicative,68,95.46875
Multiplicative,69,95.3125
Multiplicative,70,96.875
Multiplicative,71,96.87500000000001
Multiplicative,72,97.1875
Multiplicative,73,97.65625000000001
Multiplicative,74,97.65624999999999
Multiplicative,75,97.65624999999999
Multiplicative,76,97.81249999999999
Multiplicative,77,99.53125
Multiplicative,78,99.53124999999999
Multiplicative,79,99.68749999999999
Multiplicative,80,99.99999999999999
Multiplicative,81,99.99999999999999
Multiplicative,82,99.99999999999999
Multiplicative,83,99.99999999999999
Multiplicative,84,99.84374999999999
Multiplicative,85,99.84375
Multiplicative,86,99.84374999999999
Multiplicative,87,99.84375
Multiplicative,88,99.84374999999999
Multiplicative,89,99.84375
Multiplicative,90,99.84375
Multiplicative,91,99.6875
Multiplicative,92,99.53124999999999
Multiplicative,93,99.53125
Multiplicative,94,99.6875
Multiplicative,95,99.68749999999999
Multiplicative,96,99.6875
Multiplicative,97,99.6875
Multiplicative,98,99.6875
Multiplicative,99,99.68749999999999
Additive,0,17.708333333333336
Additive,1,15.364583333333337
Additive,2,19.965277777777782
Additive,3,25.781250000000007
Additive,4,30.208333333333336
Additive,5,31.510416666666668
Additive,6,33.11011904761906
Additive,7,33.98437500000001
Additive,8,36.11111111111112
Additive,9,37.55208333333334
Additive,10,40.0
Additive,11,44.42708333333334
Additive,12,48.54166666666667
Additive,13,52.864583333333336
Additive,14,54.47916666666668
Additive,15,57.1875
Additive,16,59.687500000000014
Additive,17,62.13541666666668
Additive,18,63.38541666666667
Additive,19,64.16666666666669
Additive,20,68.02083333333334
Additive,21,67.60416666666667
Additive,22,69.01041666666666
Additive,23,66.77083333333333
Additive,24,67.03125
Additive,25,67.03125
Additive,26,67.1875
Additive,27,67.18749999999999
Additive,28,68.33333333333333
Additive,29,69.16666666666667
Additive,30,68.02083333333333
Additive,31,72.03125000000001
Additive,32,71.875
Additive,33,75.46875
Additive,34,75.46875
Additive,35,78.22916666666666
Additive,36,81.30208333333334
Additive,37,84.42708333333333
Additive,38,85.46875
Additive,39,88.43749999999999
Additive,40,88.125
Additive,41,88.80208333333334
Additive,42,88.28125
Additive,43,88.07291666666667
Additive,44,91.14583333333334
Additive,45,90.83333333333334
Additive,46,90.46875000000001
Additive,47,89.16666666666666
Additive,48,90.26041666666667
Additive,49,90.41666666666666
Additive,50,93.64583333333331
Additive,51,93.64583333333333
Additive,52,95.67708333333333
Additive,53,95.31250000000001
Additive,54,95.52083333333333
Additive,55,96.5625
Additive,56,96.92708333333333
Additive,57,98.38541666666666
Additive,58,98.54166666666667
Additive,59,98.75
Additive,60,98.28125
Additive,61,98.28125
Additive,62,98.33333333333334
Additive,63,98.75
Additive,64,98.80208333333333
Additive,65,98.80208333333333
Additive,66,98.75
Additive,67,98.4375
Additive,68,98.4375
Additive,69,98.38541666666667
Additive,70,98.90625
Additive,71,98.90625
Additive,72,99.06250000000001
Additive,73,99.21875
Additive,74,99.21875
Additive,75,99.21875
Additive,76,99.27083333333331
Additive,77,99.84374999999999
Additive,78,99.84374999999999
Additive,79,99.89583333333331
Additive,80,99.99999999999999
Additive,81,99.99999999999999
Additive,82,99.99999999999999
Additive,83,99.99999999999999
Additive,84,99.94791666666666
Additive,85,99.94791666666666
Additive,86,99.94791666666666
Additive,87,99.94791666666666
Additive,88,99.94791666666666
Additive,89,99.94791666666666
Additive,90,99.94791666666666
Additive,91,99.89583333333333
Additive,92,99.84375
Additive,93,99.84375
Additive,94,99.89583333333333
Additive,95,99.89583333333333
Additive,96,99.89583333333333
Additive,97,99.89583333333333
Additive,98,99.89583333333333
Additive,99,99.89583333333331
